===== Training started at 0 =====
Batch size: 2, LR: 3e-05, Epochs: 10
Steps per file: 50, Grad. accum: 4, Warmup rate: 0.1
Validation dataset loaded with 128 steps, using seed 42, max files 128, steps/file 1, batch size 8
Total validation batches: 16
Warmup steps: 3750, Total optimizer steps: 37500
[Epoch 2] step 1700 loss 0.1485 lr 0.000030
[Epoch 2] step 1800 loss 0.0349 lr 0.000030
[Epoch 2] step 1900 loss 0.1138 lr 0.000030
[Epoch 2] step 2000 loss 0.1161 lr 0.000030
[Epoch 2] step 2100 loss 0.1002 lr 0.000030
[Epoch 2] step 2200 loss 0.0584 lr 0.000030
[Epoch 2] step 2300 loss 0.0215 lr 0.000029
[Epoch 2] step 2400 loss 0.0494 lr 0.000029
[Epoch 2] step 2500 loss 0.0243 lr 0.000029
[Epoch 2] step 2600 loss 0.0787 lr 0.000029
[Epoch 2] step 2700 loss 0.1207 lr 0.000029
[Epoch 2] step 2800 loss 0.0717 lr 0.000029
[Epoch 2] step 2900 loss 0.0320 lr 0.000029
[Epoch 2] step 3000 loss 0.0620 lr 0.000029
[Epoch 2] step 3100 loss 0.0228 lr 0.000029
[Epoch 2] step 3200 loss 0.0115 lr 0.000029
[Epoch 2] step 3300 loss 0.0225 lr 0.000029
[Epoch 2] step 3400 loss 0.0443 lr 0.000029
[Epoch 2] step 3500 loss 0.0725 lr 0.000029
[Epoch 2] step 3600 loss 0.0480 lr 0.000029
[Epoch 2] step 3700 loss 0.0287 lr 0.000029
[Epoch 2] step 3800 loss 0.0217 lr 0.000029
[Epoch 2] step 3900 loss 0.2408 lr 0.000029
[Epoch 2] step 4000 loss 0.0347 lr 0.000029
[Epoch 2] step 4100 loss 0.0621 lr 0.000029
[Epoch 2] step 4200 loss 0.0427 lr 0.000029
[Epoch 2] step 4300 loss 0.1531 lr 0.000029
[Epoch 2] step 4400 loss 0.0032 lr 0.000029
[Epoch 2] step 4500 loss 0.0495 lr 0.000029
[Epoch 2] step 4600 loss 0.1032 lr 0.000029
[Epoch 2] step 4700 loss 0.0438 lr 0.000029
[Epoch 2] step 4800 loss 0.0335 lr 0.000029
[Epoch 2] step 4900 loss 0.0227 lr 0.000029
[Validation] global_step 20000 loss 0.2274 accuracy 0.4414
Validation metrics did not improve. Patience: 1/10
[Epoch 2] step 5000 loss 0.1046 lr 0.000029
[Epoch 2] step 5100 loss 0.0614 lr 0.000029
[Epoch 2] step 5200 loss 0.0818 lr 0.000029
[Epoch 2] step 5300 loss 0.0380 lr 0.000029
[Epoch 2] step 5400 loss 0.0575 lr 0.000029
[Epoch 2] step 5500 loss 0.0504 lr 0.000029
[Epoch 2] step 5600 loss 0.0193 lr 0.000029
[Epoch 2] step 5700 loss 0.0957 lr 0.000029
[Epoch 2] step 5800 loss 0.0796 lr 0.000029
[Epoch 2] step 5900 loss 0.0422 lr 0.000029
[Epoch 2] step 6000 loss 0.0292 lr 0.000029
[Epoch 2] step 6100 loss 0.0793 lr 0.000029
[Epoch 2] step 6200 loss 0.0640 lr 0.000029
[Epoch 2] step 6300 loss 0.0539 lr 0.000029
[Epoch 2] step 6400 loss 0.0571 lr 0.000029
[Epoch 2] step 6500 loss 0.0255 lr 0.000029
[Epoch 2] step 6600 loss 0.0724 lr 0.000029
[Epoch 2] step 6700 loss 0.0363 lr 0.000029
[Epoch 2] step 6800 loss 0.0972 lr 0.000028
[Epoch 2] step 6900 loss 0.0395 lr 0.000028
[Epoch 2] step 7000 loss 0.0975 lr 0.000028
[Epoch 2] step 7100 loss 0.1366 lr 0.000028
[Epoch 2] step 7200 loss 0.0560 lr 0.000028
[Epoch 2] step 7300 loss 0.0324 lr 0.000028
[Epoch 2] step 7400 loss 0.0771 lr 0.000028
[Epoch 2] step 7500 loss 0.0655 lr 0.000028
[Epoch 2] step 7600 loss 0.0831 lr 0.000028
[Epoch 2] step 7700 loss 0.0345 lr 0.000028
[Epoch 2] step 7800 loss 0.0019 lr 0.000028
[Epoch 2] step 7900 loss 0.0051 lr 0.000028
[Epoch 2] step 8000 loss 0.1015 lr 0.000028
[Epoch 2] step 8100 loss 0.0406 lr 0.000028
[Epoch 2] step 8200 loss 0.0244 lr 0.000028
[Epoch 2] step 8300 loss 0.1794 lr 0.000028
[Epoch 2] step 8400 loss 0.0851 lr 0.000028
[Epoch 2] step 8500 loss 0.0941 lr 0.000028
[Epoch 2] step 8600 loss 0.0482 lr 0.000028
[Epoch 2] step 8700 loss 0.0694 lr 0.000028
[Epoch 2] step 8800 loss 0.0262 lr 0.000028
[Epoch 2] step 8900 loss 0.1419 lr 0.000028
[Epoch 2] step 9000 loss 0.0718 lr 0.000028
[Epoch 2] step 9100 loss 0.0781 lr 0.000028
[Epoch 2] step 9200 loss 0.0292 lr 0.000028
[Epoch 2] step 9300 loss 0.0151 lr 0.000028
[Epoch 2] step 9400 loss 0.0808 lr 0.000028
[Epoch 2] step 9500 loss 0.0675 lr 0.000028
[Epoch 2] step 9600 loss 0.0107 lr 0.000028
[Epoch 2] step 9700 loss 0.0279 lr 0.000028
[Epoch 2] step 9800 loss 0.0403 lr 0.000028
[Epoch 2] step 9900 loss 0.1108 lr 0.000028
[Validation] global_step 25000 loss 0.2605 accuracy 0.4492
Validation metrics did not improve. Patience: 2/10
[Epoch 2] step 10000 loss 0.0160 lr 0.000028
[Epoch 2] step 10100 loss 0.0134 lr 0.000028
[Epoch 2] step 10200 loss 0.0693 lr 0.000028
[Epoch 2] step 10300 loss 0.0974 lr 0.000028
[Epoch 2] step 10400 loss 0.0648 lr 0.000028
[Epoch 2] step 10500 loss 0.0146 lr 0.000028
[Epoch 2] step 10600 loss 0.0298 lr 0.000028
[Epoch 2] step 10700 loss 0.2096 lr 0.000028
[Epoch 2] step 10800 loss 0.0525 lr 0.000028
[Epoch 2] step 10900 loss 0.0826 lr 0.000028
[Epoch 2] step 11000 loss 0.0142 lr 0.000028
[Epoch 2] step 11100 loss 0.0823 lr 0.000028
[Epoch 2] step 11200 loss 0.1073 lr 0.000028
[Epoch 2] step 11300 loss 0.0952 lr 0.000027
[Epoch 2] step 11400 loss 0.0301 lr 0.000027
[Epoch 2] step 11500 loss 0.0774 lr 0.000027
[Epoch 2] step 11600 loss 0.0088 lr 0.000027
[Epoch 2] step 11700 loss 0.0690 lr 0.000027
[Epoch 2] step 11800 loss 0.0702 lr 0.000027
[Epoch 2] step 11900 loss 0.1002 lr 0.000027
[Epoch 2] step 12000 loss 0.0216 lr 0.000027
[Epoch 2] step 12100 loss 0.0711 lr 0.000027
[Epoch 2] step 12200 loss 0.0378 lr 0.000027
[Epoch 2] step 12300 loss 0.0343 lr 0.000027
[Epoch 2] step 12400 loss 0.0434 lr 0.000027
[Epoch 2] step 12500 loss 0.0548 lr 0.000027
[Epoch 2] step 12600 loss 0.1171 lr 0.000027
[Epoch 2] step 12700 loss 0.0370 lr 0.000027
[Epoch 2] step 12800 loss 0.0410 lr 0.000027
[Epoch 2] step 12900 loss 0.0522 lr 0.000027
[Epoch 2] step 13000 loss 0.0721 lr 0.000027
[Epoch 2] step 13100 loss 0.0381 lr 0.000027
[Epoch 2] step 13200 loss 0.1582 lr 0.000027
[Epoch 2] step 13300 loss 0.0406 lr 0.000027
[Epoch 2] step 13400 loss 0.0770 lr 0.000027
[Epoch 2] step 13500 loss 0.0845 lr 0.000027
[Epoch 2] step 13600 loss 0.0605 lr 0.000027
[Epoch 2] step 13700 loss 0.0835 lr 0.000027
[Epoch 2] step 13800 loss 0.0958 lr 0.000027
[Epoch 2] step 13900 loss 0.0472 lr 0.000027
[Epoch 2] step 14000 loss 0.1362 lr 0.000027
[Epoch 2] step 14100 loss 0.0468 lr 0.000027
[Epoch 2] step 14200 loss 0.0518 lr 0.000027
[Epoch 2] step 14300 loss 0.0498 lr 0.000027
[Epoch 2] step 14400 loss 0.0444 lr 0.000027
[Epoch 2] step 14500 loss 0.0248 lr 0.000027
[Epoch 2] step 14600 loss 0.0560 lr 0.000027
[Epoch 2] step 14700 loss 0.0281 lr 0.000027
[Epoch 2] step 14800 loss 0.0609 lr 0.000027
[Epoch 2] step 14900 loss 0.0469 lr 0.000027
[Validation] global_step 30000 loss 0.2577 accuracy 0.4258
Validation metrics did not improve. Patience: 3/10
Epoch 2 avg loss 0.0656
[Epoch 3] step 0 loss 0.0343 lr 0.000027
[Epoch 3] step 100 loss 0.0513 lr 0.000027
[Epoch 3] step 200 loss 0.0495 lr 0.000027
[Epoch 3] step 300 loss 0.0254 lr 0.000027
[Epoch 3] step 400 loss 0.0532 lr 0.000027
[Epoch 3] step 500 loss 0.0685 lr 0.000027
[Epoch 3] step 600 loss 0.0403 lr 0.000027
[Epoch 3] step 700 loss 0.0290 lr 0.000027
[Epoch 3] step 800 loss 0.0431 lr 0.000026
[Epoch 3] step 900 loss 0.0413 lr 0.000026
[Epoch 3] step 1000 loss 0.0477 lr 0.000026
[Epoch 3] step 1100 loss 0.0721 lr 0.000026
[Epoch 3] step 1200 loss 0.0220 lr 0.000026
[Epoch 3] step 1300 loss 0.0164 lr 0.000026
[Epoch 3] step 1400 loss 0.0156 lr 0.000026
[Epoch 3] step 1500 loss 0.0976 lr 0.000026
[Epoch 3] step 1600 loss 0.1003 lr 0.000026
[Epoch 3] step 1700 loss 0.1888 lr 0.000026
[Epoch 3] step 1800 loss 0.0490 lr 0.000026
[Epoch 3] step 1900 loss 0.0425 lr 0.000026
[Epoch 3] step 2000 loss 0.0011 lr 0.000026
[Epoch 3] step 2100 loss 0.0541 lr 0.000026
[Epoch 3] step 2200 loss 0.0828 lr 0.000026
[Epoch 3] step 2300 loss 0.0234 lr 0.000026
[Epoch 3] step 2400 loss 0.0474 lr 0.000026
[Epoch 3] step 2500 loss 0.0711 lr 0.000026
[Epoch 3] step 2600 loss 0.0089 lr 0.000026
[Epoch 3] step 2700 loss 0.0420 lr 0.000026
[Epoch 3] step 2800 loss 0.0684 lr 0.000026
[Epoch 3] step 2900 loss 0.0495 lr 0.000026
[Epoch 3] step 3000 loss 0.0316 lr 0.000026
[Epoch 3] step 3100 loss 0.0460 lr 0.000026
[Epoch 3] step 3200 loss 0.0658 lr 0.000026
[Epoch 3] step 3300 loss 0.0636 lr 0.000026
[Epoch 3] step 3400 loss 0.1626 lr 0.000026
[Epoch 3] step 3500 loss 0.0289 lr 0.000026
[Epoch 3] step 3600 loss 0.0833 lr 0.000026
[Epoch 3] step 3700 loss 0.1167 lr 0.000026
[Epoch 3] step 3800 loss 0.0488 lr 0.000026
[Epoch 3] step 3900 loss 0.0392 lr 0.000026
[Epoch 3] step 4000 loss 0.1160 lr 0.000026
[Epoch 3] step 4100 loss 0.0955 lr 0.000026
[Epoch 3] step 4200 loss 0.0734 lr 0.000026
[Epoch 3] step 4300 loss 0.0342 lr 0.000026
[Epoch 3] step 4400 loss 0.0504 lr 0.000026
[Epoch 3] step 4500 loss 0.0552 lr 0.000026
[Epoch 3] step 4600 loss 0.0241 lr 0.000026
[Epoch 3] step 4700 loss 0.0489 lr 0.000026
[Epoch 3] step 4800 loss 0.0409 lr 0.000026
[Epoch 3] step 4900 loss 0.0628 lr 0.000026
[Validation] global_step 35000 loss 0.2744 accuracy 0.4414
Validation metrics did not improve. Patience: 4/10
[Epoch 3] step 5000 loss 0.0194 lr 0.000026
[Epoch 3] step 5100 loss 0.0622 lr 0.000026
[Epoch 3] step 5200 loss 0.1145 lr 0.000026
[Epoch 3] step 5300 loss 0.1052 lr 0.000025
[Epoch 3] step 5400 loss 0.0309 lr 0.000025
[Epoch 3] step 5500 loss 0.0716 lr 0.000025
[Epoch 3] step 5600 loss 0.0567 lr 0.000025
[Epoch 3] step 5700 loss 0.1328 lr 0.000025
[Epoch 3] step 5800 loss 0.0719 lr 0.000025
[Epoch 3] step 5900 loss 0.0893 lr 0.000025
[Epoch 3] step 6000 loss 0.0458 lr 0.000025
[Epoch 3] step 6100 loss 0.0424 lr 0.000025
[Epoch 3] step 6200 loss 0.0965 lr 0.000025
[Epoch 3] step 6300 loss 0.1177 lr 0.000025
[Epoch 3] step 6400 loss 0.1632 lr 0.000025
[Epoch 3] step 6500 loss 0.1361 lr 0.000025
[Epoch 3] step 6600 loss 0.0124 lr 0.000025
[Epoch 3] step 6700 loss 0.0427 lr 0.000025
[Epoch 3] step 6800 loss 0.0737 lr 0.000025
[Epoch 3] step 6900 loss 0.0418 lr 0.000025
[Epoch 3] step 7000 loss 0.0780 lr 0.000025
[Epoch 3] step 7100 loss 0.1149 lr 0.000025
[Epoch 3] step 7200 loss 0.0225 lr 0.000025
[Epoch 3] step 7300 loss 0.0344 lr 0.000025
[Epoch 3] step 7400 loss 0.0897 lr 0.000025
[Epoch 3] step 7500 loss 0.0636 lr 0.000025
[Epoch 3] step 7600 loss 0.0221 lr 0.000025
[Epoch 3] step 7700 loss 0.0572 lr 0.000025
[Epoch 3] step 7800 loss 0.0103 lr 0.000025
[Epoch 3] step 7900 loss 0.0579 lr 0.000025
[Epoch 3] step 8000 loss 0.0216 lr 0.000025
[Epoch 3] step 8100 loss 0.0569 lr 0.000025
[Epoch 3] step 8200 loss 0.0500 lr 0.000025
[Epoch 3] step 8300 loss 0.0181 lr 0.000025
[Epoch 3] step 8400 loss 0.2081 lr 0.000025
[Epoch 3] step 8500 loss 0.0284 lr 0.000025
[Epoch 3] step 8600 loss 0.0892 lr 0.000025
[Epoch 3] step 8700 loss 0.1523 lr 0.000025
[Epoch 3] step 8800 loss 0.1309 lr 0.000025
[Epoch 3] step 8900 loss 0.1418 lr 0.000025
[Epoch 3] step 9000 loss 0.0773 lr 0.000025
[Epoch 3] step 9100 loss 0.0623 lr 0.000025
[Epoch 3] step 9200 loss 0.0749 lr 0.000025
[Epoch 3] step 9300 loss 0.0596 lr 0.000025
[Epoch 3] step 9400 loss 0.0705 lr 0.000025
[Epoch 3] step 9500 loss 0.0767 lr 0.000025
[Epoch 3] step 9600 loss 0.0385 lr 0.000025
[Epoch 3] step 9700 loss 0.0270 lr 0.000025
[Epoch 3] step 9800 loss 0.0632 lr 0.000024
[Epoch 3] step 9900 loss 0.0503 lr 0.000024
[Validation] global_step 40000 loss 0.2697 accuracy 0.4492
Validation metrics did not improve. Patience: 5/10
[Epoch 3] step 10000 loss 0.1494 lr 0.000024
[Epoch 3] step 10100 loss 0.0743 lr 0.000024
[Epoch 3] step 10200 loss 0.0290 lr 0.000024
[Epoch 3] step 10300 loss 0.0692 lr 0.000024
[Epoch 3] step 10400 loss 0.0404 lr 0.000024
[Epoch 3] step 10500 loss 0.0477 lr 0.000024
[Epoch 3] step 10600 loss 0.0319 lr 0.000024
[Epoch 3] step 10700 loss 0.1565 lr 0.000024
[Epoch 3] step 10800 loss 0.1601 lr 0.000024
[Epoch 3] step 10900 loss 0.0511 lr 0.000024
[Epoch 3] step 11000 loss 0.0673 lr 0.000024
[Epoch 3] step 11100 loss 0.0456 lr 0.000024
[Epoch 3] step 11200 loss 0.1037 lr 0.000024
[Epoch 3] step 11300 loss 0.0856 lr 0.000024
[Epoch 3] step 11400 loss 0.0844 lr 0.000024
[Epoch 3] step 11500 loss 0.0928 lr 0.000024
[Epoch 3] step 11600 loss 0.0667 lr 0.000024
[Epoch 3] step 11700 loss 0.1573 lr 0.000024
[Epoch 3] step 11800 loss 0.0237 lr 0.000024
[Epoch 3] step 11900 loss 0.0811 lr 0.000024
[Epoch 3] step 12000 loss 0.0240 lr 0.000024
[Epoch 3] step 12100 loss 0.0803 lr 0.000024
[Epoch 3] step 12200 loss 0.0728 lr 0.000024
[Epoch 3] step 12300 loss 0.0457 lr 0.000024
[Epoch 3] step 12400 loss 0.0332 lr 0.000024
[Epoch 3] step 12500 loss 0.1156 lr 0.000024
[Epoch 3] step 12600 loss 0.2444 lr 0.000024
[Epoch 3] step 12700 loss 0.0114 lr 0.000024
[Epoch 3] step 12800 loss 0.0410 lr 0.000024
[Epoch 3] step 12900 loss 0.0626 lr 0.000024
[Epoch 3] step 13000 loss 0.0428 lr 0.000024
[Epoch 3] step 13100 loss 0.0619 lr 0.000024
[Epoch 3] step 13200 loss 0.0125 lr 0.000024
[Epoch 3] step 13300 loss 0.0630 lr 0.000024
[Epoch 3] step 13400 loss 0.0777 lr 0.000024
[Epoch 3] step 13500 loss 0.0615 lr 0.000024
[Epoch 3] step 13600 loss 0.0691 lr 0.000024
[Epoch 3] step 13700 loss 0.0350 lr 0.000024
[Epoch 3] step 13800 loss 0.0362 lr 0.000024
[Epoch 3] step 13900 loss 0.0366 lr 0.000024
[Epoch 3] step 14000 loss 0.0933 lr 0.000024
[Epoch 3] step 14100 loss 0.1788 lr 0.000024
[Epoch 3] step 14200 loss 0.0671 lr 0.000024
[Epoch 3] step 14300 loss 0.0436 lr 0.000023
[Epoch 3] step 14400 loss 0.0506 lr 0.000023
[Epoch 3] step 14500 loss 0.0842 lr 0.000023
[Epoch 3] step 14600 loss 0.1083 lr 0.000023
[Epoch 3] step 14700 loss 0.0421 lr 0.000023
[Epoch 3] step 14800 loss 0.0412 lr 0.000023
[Epoch 3] step 14900 loss 0.0318 lr 0.000023
[Validation] global_step 45000 loss 0.2567 accuracy 0.4414
Validation metrics did not improve. Patience: 6/10
Epoch 3 avg loss 0.0729
[Epoch 4] step 0 loss 0.0349 lr 0.000023
[Epoch 4] step 100 loss 0.0537 lr 0.000023
[Epoch 4] step 200 loss 0.0505 lr 0.000023
[Epoch 4] step 300 loss 0.1980 lr 0.000023
[Epoch 4] step 400 loss 0.0523 lr 0.000023
[Epoch 4] step 500 loss 0.0993 lr 0.000023
