===== Training started at 0 =====
Batch size: 2, LR: 5e-05, Epochs: 10
Steps per file: 50, Grad. accum: 4, Warmup rate: 0.1
Validation dataset loaded with 128 steps, using seed 42, max files 128, steps/file 1, batch size 8
Total validation batches: 16
Warmup steps: 3750, Total optimizer steps: 37500
[Epoch 1] step 4300 loss 0.0341 lr 0.000014
[Epoch 1] step 4400 loss 0.1441 lr 0.000015
[Epoch 1] step 4500 loss 0.0772 lr 0.000015
[Epoch 1] step 4600 loss 0.0161 lr 0.000015
[Epoch 1] step 4700 loss 0.0231 lr 0.000016
[Epoch 1] step 4800 loss 0.0300 lr 0.000016
[Epoch 1] step 4900 loss 0.1042 lr 0.000016
[Epoch 1] step 5000 loss 0.1192 lr 0.000017
[Epoch 1] step 5100 loss 0.1620 lr 0.000017
[Epoch 1] step 5200 loss 0.0637 lr 0.000017
[Epoch 1] step 5300 loss 0.1260 lr 0.000018
[Epoch 1] step 5400 loss 0.0937 lr 0.000018
[Epoch 1] step 5500 loss 0.1257 lr 0.000018
[Epoch 1] step 5600 loss 0.0352 lr 0.000019
[Epoch 1] step 5700 loss 0.0264 lr 0.000019
[Epoch 1] step 5800 loss 0.0198 lr 0.000019
[Epoch 1] step 5900 loss 0.0432 lr 0.000020
[Epoch 1] step 6000 loss 0.0511 lr 0.000020
[Epoch 1] step 6100 loss 0.1133 lr 0.000020
[Epoch 1] step 6200 loss 0.1016 lr 0.000021
[Epoch 1] step 6300 loss 0.0974 lr 0.000021
[Epoch 1] step 6400 loss 0.0350 lr 0.000021
[Epoch 1] step 6500 loss 0.0288 lr 0.000022
[Epoch 1] step 6600 loss 0.1621 lr 0.000022
[Epoch 1] step 6700 loss 0.2828 lr 0.000022
[Epoch 1] step 6800 loss 0.0327 lr 0.000023
[Epoch 1] step 6900 loss 0.0551 lr 0.000023
[Epoch 1] step 7000 loss 0.0194 lr 0.000023
[Epoch 1] step 7100 loss 0.0670 lr 0.000024
[Epoch 1] step 7200 loss 0.0458 lr 0.000024
[Epoch 1] step 7300 loss 0.0802 lr 0.000024
[Epoch 1] step 7400 loss 0.0748 lr 0.000025
[Epoch 1] step 7500 loss 0.0206 lr 0.000025
[Epoch 1] step 7600 loss 0.0573 lr 0.000025
[Epoch 1] step 7700 loss 0.0499 lr 0.000026
[Epoch 1] step 7800 loss 0.1766 lr 0.000026
[Epoch 1] step 7900 loss 0.0220 lr 0.000026
[Epoch 1] step 8000 loss 0.0214 lr 0.000027
[Epoch 1] step 8100 loss 0.1028 lr 0.000027
[Epoch 1] step 8200 loss 0.0528 lr 0.000027
[Epoch 1] step 8300 loss 0.0366 lr 0.000028
[Epoch 1] step 8400 loss 0.0330 lr 0.000028
[Epoch 1] step 8500 loss 0.0139 lr 0.000028
[Epoch 1] step 8600 loss 0.1190 lr 0.000029
[Epoch 1] step 8700 loss 0.0778 lr 0.000029
[Epoch 1] step 8800 loss 0.0376 lr 0.000029
[Epoch 1] step 8900 loss 0.0884 lr 0.000030
[Epoch 1] step 9000 loss 0.1153 lr 0.000030
[Epoch 1] step 9100 loss 0.0407 lr 0.000030
[Epoch 1] step 9200 loss 0.0503 lr 0.000031
[Epoch 1] step 9300 loss 0.0442 lr 0.000031
[Epoch 1] step 9400 loss 0.0308 lr 0.000031
[Epoch 1] step 9500 loss 0.0583 lr 0.000032
[Epoch 1] step 9600 loss 0.0668 lr 0.000032
[Epoch 1] step 9700 loss 0.1279 lr 0.000032
[Epoch 1] step 9800 loss 0.0218 lr 0.000033
[Epoch 1] step 9900 loss 0.1228 lr 0.000033
[Epoch 1] step 10000 loss 0.0525 lr 0.000033
[Epoch 1] step 10100 loss 0.0501 lr 0.000034
[Epoch 1] step 10200 loss 0.1327 lr 0.000034
[Epoch 1] step 10300 loss 0.0336 lr 0.000034
[Epoch 1] step 10400 loss 0.0676 lr 0.000035
[Epoch 1] step 10500 loss 0.1287 lr 0.000035
[Epoch 1] step 10600 loss 0.0669 lr 0.000035
[Epoch 1] step 10700 loss 0.0469 lr 0.000036
[Epoch 1] step 10800 loss 0.1639 lr 0.000036
[Epoch 1] step 10900 loss 0.0694 lr 0.000036
[Epoch 1] step 11000 loss 0.0455 lr 0.000037
[Epoch 1] step 11100 loss 0.0468 lr 0.000037
[Epoch 1] step 11200 loss 0.0188 lr 0.000037
[Epoch 1] step 11300 loss 0.0778 lr 0.000038
[Epoch 1] step 11400 loss 0.0634 lr 0.000038
[Epoch 1] step 11500 loss 0.0350 lr 0.000038
[Epoch 1] step 11600 loss 0.1135 lr 0.000039
[Epoch 1] step 11700 loss 0.0658 lr 0.000039
[Epoch 1] step 11800 loss 0.0104 lr 0.000039
[Epoch 1] step 11900 loss 0.0347 lr 0.000040
[Epoch 1] step 12000 loss 0.0388 lr 0.000040
[Epoch 1] step 12100 loss 0.0530 lr 0.000040
[Epoch 1] step 12200 loss 0.0433 lr 0.000041
[Epoch 1] step 12300 loss 0.0461 lr 0.000041
[Epoch 1] step 12400 loss 0.0992 lr 0.000041
[Epoch 1] step 12500 loss 0.0300 lr 0.000042
[Epoch 1] step 12600 loss 0.0730 lr 0.000042
[Epoch 1] step 12700 loss 0.0509 lr 0.000042
[Epoch 1] step 12800 loss 0.0301 lr 0.000043
[Epoch 1] step 12900 loss 0.0931 lr 0.000043
[Epoch 1] step 13000 loss 0.0387 lr 0.000043
[Epoch 1] step 13100 loss 0.0507 lr 0.000044
[Epoch 1] step 13200 loss 0.1597 lr 0.000044
[Epoch 1] step 13300 loss 0.0420 lr 0.000044
[Epoch 1] step 13400 loss 0.0154 lr 0.000045
[Epoch 1] step 13500 loss 0.0695 lr 0.000045
[Epoch 1] step 13600 loss 0.1698 lr 0.000045
[Epoch 1] step 13700 loss 0.2280 lr 0.000046
[Epoch 1] step 13800 loss 0.0446 lr 0.000046
[Epoch 1] step 13900 loss 0.0479 lr 0.000046
[Epoch 1] step 14000 loss 0.0526 lr 0.000047
[Epoch 1] step 14100 loss 0.1119 lr 0.000047
[Epoch 1] step 14200 loss 0.0248 lr 0.000047
[Epoch 1] step 14300 loss 0.0233 lr 0.000048
[Epoch 1] step 14400 loss 0.0782 lr 0.000048
[Epoch 1] step 14500 loss 0.1131 lr 0.000048
[Epoch 1] step 14600 loss 0.0264 lr 0.000049
[Epoch 1] step 14700 loss 0.1035 lr 0.000049
[Epoch 1] step 14800 loss 0.0764 lr 0.000049
[Epoch 1] step 14900 loss 0.0361 lr 0.000050
Epoch 1 avg loss 0.0850
[Epoch 2] step 0 loss 0.0884 lr 0.000050
[Epoch 2] step 100 loss 0.0722 lr 0.000050
[Epoch 2] step 200 loss 0.0414 lr 0.000050
[Epoch 2] step 300 loss 0.0529 lr 0.000050
[Epoch 2] step 400 loss 0.0182 lr 0.000050
[Epoch 2] step 500 loss 0.0347 lr 0.000050
[Epoch 2] step 600 loss 0.0884 lr 0.000050
[Epoch 2] step 700 loss 0.0710 lr 0.000050
[Epoch 2] step 800 loss 0.0476 lr 0.000050
[Epoch 2] step 900 loss 0.0601 lr 0.000050
[Epoch 2] step 1000 loss 0.0449 lr 0.000050
[Epoch 2] step 1100 loss 0.0125 lr 0.000050
[Epoch 2] step 1200 loss 0.2414 lr 0.000050
[Epoch 2] step 1300 loss 0.0583 lr 0.000050
[Epoch 2] step 1400 loss 0.1097 lr 0.000049
[Epoch 2] step 1500 loss 0.0418 lr 0.000049
[Epoch 2] step 1600 loss 0.0519 lr 0.000049
[Epoch 2] step 1700 loss 0.1095 lr 0.000049
[Epoch 2] step 1800 loss 0.0275 lr 0.000049
[Epoch 2] step 1900 loss 0.0618 lr 0.000049
[Epoch 2] step 2000 loss 0.0739 lr 0.000049
[Epoch 2] step 2100 loss 0.2166 lr 0.000049
[Epoch 2] step 2200 loss 0.0753 lr 0.000049
[Epoch 2] step 2300 loss 0.0039 lr 0.000049
[Epoch 2] step 2400 loss 0.0892 lr 0.000049
[Epoch 2] step 2500 loss 0.0571 lr 0.000049
[Epoch 2] step 2600 loss 0.0265 lr 0.000049
[Epoch 2] step 2700 loss 0.0597 lr 0.000049
[Epoch 2] step 2800 loss 0.1720 lr 0.000049
[Epoch 2] step 2900 loss 0.0621 lr 0.000049
[Validation] global_step 18000 loss 0.2138 accuracy 0.4531
Validation accuracy improved from 0.0000 to 0.4531, Validation loss improved from inf to 0.2138
[Epoch 2] step 3000 loss 0.0348 lr 0.000049
[Epoch 2] step 3100 loss 0.0351 lr 0.000049
[Epoch 2] step 3200 loss 0.1058 lr 0.000049
[Epoch 2] step 3300 loss 0.0186 lr 0.000049
[Epoch 2] step 3400 loss 0.0684 lr 0.000049
[Epoch 2] step 3500 loss 0.0525 lr 0.000049
[Epoch 2] step 3600 loss 0.0353 lr 0.000049
[Epoch 2] step 3700 loss 0.0767 lr 0.000049
[Epoch 2] step 3800 loss 0.1114 lr 0.000049
[Epoch 2] step 3900 loss 0.1446 lr 0.000049
[Epoch 2] step 4000 loss 0.0208 lr 0.000049
[Epoch 2] step 4100 loss 0.2452 lr 0.000048
[Epoch 2] step 4200 loss 0.0372 lr 0.000048
[Epoch 2] step 4300 loss 0.0912 lr 0.000048
[Epoch 2] step 4400 loss 0.0659 lr 0.000048
[Epoch 2] step 4500 loss 0.0667 lr 0.000048
[Epoch 2] step 4600 loss 0.0157 lr 0.000048
[Epoch 2] step 4700 loss 0.1197 lr 0.000048
[Epoch 2] step 4800 loss 0.0638 lr 0.000048
[Epoch 2] step 4900 loss 0.1061 lr 0.000048
[Epoch 2] step 5000 loss 0.0260 lr 0.000048
[Epoch 2] step 5100 loss 0.0491 lr 0.000048
[Epoch 2] step 5200 loss 0.0558 lr 0.000048
[Epoch 2] step 5300 loss 0.0657 lr 0.000048
[Epoch 2] step 5400 loss 0.0249 lr 0.000048
[Epoch 2] step 5500 loss 0.0759 lr 0.000048
[Epoch 2] step 5600 loss 0.0889 lr 0.000048
[Epoch 2] step 5700 loss 0.0766 lr 0.000048
[Epoch 2] step 5800 loss 0.1620 lr 0.000048
[Epoch 2] step 5900 loss 0.0661 lr 0.000048
[Validation] global_step 21000 loss 0.2306 accuracy 0.4453
Validation metrics did not improve. Patience: 1/10
[Epoch 2] step 6000 loss 0.0585 lr 0.000048
[Epoch 2] step 6100 loss 0.0426 lr 0.000048
[Epoch 2] step 6200 loss 0.0746 lr 0.000048
[Epoch 2] step 6300 loss 0.0614 lr 0.000048
[Epoch 2] step 6400 loss 0.0785 lr 0.000048
[Epoch 2] step 6500 loss 0.0841 lr 0.000048
[Epoch 2] step 6600 loss 0.0719 lr 0.000048
[Epoch 2] step 6700 loss 0.0264 lr 0.000048
[Epoch 2] step 6800 loss 0.1112 lr 0.000047
[Epoch 2] step 6900 loss 0.0898 lr 0.000047
[Epoch 2] step 7000 loss 0.0257 lr 0.000047
[Epoch 2] step 7100 loss 0.0954 lr 0.000047
[Epoch 2] step 7200 loss 0.0874 lr 0.000047
[Epoch 2] step 7300 loss 0.0404 lr 0.000047
[Epoch 2] step 7400 loss 0.1185 lr 0.000047
[Epoch 2] step 7500 loss 0.1820 lr 0.000047
[Epoch 2] step 7600 loss 0.0181 lr 0.000047
[Epoch 2] step 7700 loss 0.0624 lr 0.000047
[Epoch 2] step 7800 loss 0.0686 lr 0.000047
[Epoch 2] step 7900 loss 0.0617 lr 0.000047
[Epoch 2] step 8000 loss 0.0715 lr 0.000047
[Epoch 2] step 8100 loss 0.1102 lr 0.000047
[Epoch 2] step 8200 loss 0.1285 lr 0.000047
[Epoch 2] step 8300 loss 0.0642 lr 0.000047
[Epoch 2] step 8400 loss 0.1680 lr 0.000047
[Epoch 2] step 8500 loss 0.0816 lr 0.000047
[Epoch 2] step 8600 loss 0.0576 lr 0.000047
[Epoch 2] step 8700 loss 0.0808 lr 0.000047
[Epoch 2] step 8800 loss 0.1125 lr 0.000047
[Epoch 2] step 8900 loss 0.0406 lr 0.000047
[Validation] global_step 24000 loss 0.2590 accuracy 0.4453
Validation metrics did not improve. Patience: 2/10
[Epoch 2] step 9000 loss 0.0280 lr 0.000047
[Epoch 2] step 9100 loss 0.0612 lr 0.000047
[Epoch 2] step 9200 loss 0.0963 lr 0.000047
[Epoch 2] step 9300 loss 0.0764 lr 0.000047
[Epoch 2] step 9400 loss 0.0793 lr 0.000047
[Epoch 2] step 9500 loss 0.1055 lr 0.000046
[Epoch 2] step 9600 loss 0.0415 lr 0.000046
[Epoch 2] step 9700 loss 0.0378 lr 0.000046
[Epoch 2] step 9800 loss 0.1315 lr 0.000046
[Epoch 2] step 9900 loss 0.2125 lr 0.000046
[Epoch 2] step 10000 loss 0.0309 lr 0.000046
[Epoch 2] step 10100 loss 0.0533 lr 0.000046
[Epoch 2] step 10200 loss 0.0319 lr 0.000046
[Epoch 2] step 10300 loss 0.0332 lr 0.000046
[Epoch 2] step 10400 loss 0.2361 lr 0.000046
[Epoch 2] step 10500 loss 0.0728 lr 0.000046
[Epoch 2] step 10600 loss 0.0593 lr 0.000046
[Epoch 2] step 10700 loss 0.0557 lr 0.000046
[Epoch 2] step 10800 loss 0.0321 lr 0.000046
[Epoch 2] step 10900 loss 0.2086 lr 0.000046
[Epoch 2] step 11000 loss 0.0452 lr 0.000046
[Epoch 2] step 11100 loss 0.0551 lr 0.000046
[Epoch 2] step 11200 loss 0.0362 lr 0.000046
[Epoch 2] step 11300 loss 0.2418 lr 0.000046
[Epoch 2] step 11400 loss 0.0246 lr 0.000046
[Epoch 2] step 11500 loss 0.0318 lr 0.000046
[Epoch 2] step 11600 loss 0.0410 lr 0.000046
[Epoch 2] step 11700 loss 0.0851 lr 0.000046
[Epoch 2] step 11800 loss 0.1131 lr 0.000046
[Epoch 2] step 11900 loss 0.0819 lr 0.000046
[Validation] global_step 27000 loss 0.2534 accuracy 0.4688
Validation accuracy improved from 0.4531 to 0.4688
[Epoch 2] step 12000 loss 0.0298 lr 0.000046
[Epoch 2] step 12100 loss 0.0404 lr 0.000046
[Epoch 2] step 12200 loss 0.0474 lr 0.000045
[Epoch 2] step 12300 loss 0.0770 lr 0.000045
[Epoch 2] step 12400 loss 0.0444 lr 0.000045
[Epoch 2] step 12500 loss 0.0491 lr 0.000045
[Epoch 2] step 12600 loss 0.1622 lr 0.000045
[Epoch 2] step 12700 loss 0.1005 lr 0.000045
[Epoch 2] step 12800 loss 0.0374 lr 0.000045
[Epoch 2] step 12900 loss 0.1095 lr 0.000045
[Epoch 2] step 13000 loss 0.0971 lr 0.000045
[Epoch 2] step 13100 loss 0.0694 lr 0.000045
[Epoch 2] step 13200 loss 0.1507 lr 0.000045
[Epoch 2] step 13300 loss 0.0544 lr 0.000045
[Epoch 2] step 13400 loss 0.0529 lr 0.000045
[Epoch 2] step 13500 loss 0.0980 lr 0.000045
[Epoch 2] step 13600 loss 0.0571 lr 0.000045
[Epoch 2] step 13700 loss 0.0742 lr 0.000045
[Epoch 2] step 13800 loss 0.0490 lr 0.000045
[Epoch 2] step 13900 loss 0.0384 lr 0.000045
[Epoch 2] step 14000 loss 0.0443 lr 0.000045
[Epoch 2] step 14100 loss 0.1447 lr 0.000045
[Epoch 2] step 14200 loss 0.1596 lr 0.000045
[Epoch 2] step 14300 loss 0.0493 lr 0.000045
[Epoch 2] step 14400 loss 0.1139 lr 0.000045
[Epoch 2] step 14500 loss 0.0183 lr 0.000045
[Epoch 2] step 14600 loss 0.0580 lr 0.000045
[Epoch 2] step 14700 loss 0.0389 lr 0.000045
[Epoch 2] step 14800 loss 0.0446 lr 0.000045
[Epoch 2] step 14900 loss 0.0524 lr 0.000044
[Validation] global_step 30000 loss 0.2500 accuracy 0.4609
Validation metrics did not improve. Patience: 1/10
Epoch 2 avg loss 0.0682
[Epoch 3] step 0 loss 0.0143 lr 0.000044
[Epoch 3] step 100 loss 0.0238 lr 0.000044
[Epoch 3] step 200 loss 0.1271 lr 0.000044
[Epoch 3] step 300 loss 0.0515 lr 0.000044
[Epoch 3] step 400 loss 0.0438 lr 0.000044
[Epoch 3] step 500 loss 0.0216 lr 0.000044
[Epoch 3] step 600 loss 0.0802 lr 0.000044
[Epoch 3] step 700 loss 0.0814 lr 0.000044
[Epoch 3] step 800 loss 0.0876 lr 0.000044
[Epoch 3] step 900 loss 0.0953 lr 0.000044
[Epoch 3] step 1000 loss 0.0687 lr 0.000044
[Epoch 3] step 1100 loss 0.0913 lr 0.000044
[Epoch 3] step 1200 loss 0.0779 lr 0.000044
[Epoch 3] step 1300 loss 0.0635 lr 0.000044
[Epoch 3] step 1400 loss 0.0197 lr 0.000044
[Epoch 3] step 1500 loss 0.0466 lr 0.000044
[Epoch 3] step 1600 loss 0.0111 lr 0.000044
[Epoch 3] step 1700 loss 0.0574 lr 0.000044
[Epoch 3] step 1800 loss 0.1580 lr 0.000044
[Epoch 3] step 1900 loss 0.2099 lr 0.000044
[Epoch 3] step 2000 loss 0.0479 lr 0.000044
[Epoch 3] step 2100 loss 0.0644 lr 0.000044
[Epoch 3] step 2200 loss 0.0464 lr 0.000044
[Epoch 3] step 2300 loss 0.0310 lr 0.000044
[Epoch 3] step 2400 loss 0.0535 lr 0.000044
[Epoch 3] step 2500 loss 0.0450 lr 0.000044
[Epoch 3] step 2600 loss 0.0480 lr 0.000043
[Epoch 3] step 2700 loss 0.0341 lr 0.000043
[Epoch 3] step 2800 loss 0.0469 lr 0.000043
[Epoch 3] step 2900 loss 0.0413 lr 0.000043
[Validation] global_step 33000 loss 0.2423 accuracy 0.4453
Validation metrics did not improve. Patience: 2/10
[Epoch 3] step 3000 loss 0.0618 lr 0.000043
[Epoch 3] step 3100 loss 0.0658 lr 0.000043
[Epoch 3] step 3200 loss 0.0998 lr 0.000043
[Epoch 3] step 3300 loss 0.0297 lr 0.000043
[Epoch 3] step 3400 loss 0.0376 lr 0.000043
[Epoch 3] step 3500 loss 0.1066 lr 0.000043
[Epoch 3] step 3600 loss 0.0853 lr 0.000043
[Epoch 3] step 3700 loss 0.0618 lr 0.000043
[Epoch 3] step 3800 loss 0.0582 lr 0.000043
[Epoch 3] step 3900 loss 0.0726 lr 0.000043
[Epoch 3] step 4000 loss 0.0309 lr 0.000043
[Epoch 3] step 4100 loss 0.1138 lr 0.000043
[Epoch 3] step 4200 loss 0.0412 lr 0.000043
[Epoch 3] step 4300 loss 0.0275 lr 0.000043
[Epoch 3] step 4400 loss 0.1449 lr 0.000043
[Epoch 3] step 4500 loss 0.0894 lr 0.000043
[Epoch 3] step 4600 loss 0.0666 lr 0.000043
[Epoch 3] step 4700 loss 0.0807 lr 0.000043
[Epoch 3] step 4800 loss 0.0563 lr 0.000043
[Epoch 3] step 4900 loss 0.0734 lr 0.000043
[Epoch 3] step 5000 loss 0.0516 lr 0.000043
[Epoch 3] step 5100 loss 0.0441 lr 0.000043
[Epoch 3] step 5200 loss 0.1963 lr 0.000043
[Epoch 3] step 5300 loss 0.1248 lr 0.000042
[Epoch 3] step 5400 loss 0.0550 lr 0.000042
[Epoch 3] step 5500 loss 0.1795 lr 0.000042
[Epoch 3] step 5600 loss 0.0270 lr 0.000042
[Epoch 3] step 5700 loss 0.0476 lr 0.000042
[Epoch 3] step 5800 loss 0.0376 lr 0.000042
[Epoch 3] step 5900 loss 0.0228 lr 0.000042
[Validation] global_step 36000 loss 0.2373 accuracy 0.4961
Validation accuracy improved from 0.4688 to 0.4961
[Epoch 3] step 6000 loss 0.0618 lr 0.000042
[Epoch 3] step 6100 loss 0.0627 lr 0.000042
[Epoch 3] step 6200 loss 0.0336 lr 0.000042
[Epoch 3] step 6300 loss 0.0346 lr 0.000042
[Epoch 3] step 6400 loss 0.0438 lr 0.000042
[Epoch 3] step 6500 loss 0.0417 lr 0.000042
[Epoch 3] step 6600 loss 0.1148 lr 0.000042
[Epoch 3] step 6700 loss 0.0161 lr 0.000042
[Epoch 3] step 6800 loss 0.0586 lr 0.000042
[Epoch 3] step 6900 loss 0.0648 lr 0.000042
[Epoch 3] step 7000 loss 0.0490 lr 0.000042
[Epoch 3] step 7100 loss 0.0466 lr 0.000042
[Epoch 3] step 7200 loss 0.0522 lr 0.000042
[Epoch 3] step 7300 loss 0.0673 lr 0.000042
[Epoch 3] step 7400 loss 0.0297 lr 0.000042
[Epoch 3] step 7500 loss 0.1061 lr 0.000042
[Epoch 3] step 7600 loss 0.1095 lr 0.000042
[Epoch 3] step 7700 loss 0.0111 lr 0.000042
[Epoch 3] step 7800 loss 0.0740 lr 0.000042
[Epoch 3] step 7900 loss 0.0582 lr 0.000042
[Epoch 3] step 8000 loss 0.0681 lr 0.000041
[Epoch 3] step 8100 loss 0.0172 lr 0.000041
[Epoch 3] step 8200 loss 0.0776 lr 0.000041
[Epoch 3] step 8300 loss 0.1331 lr 0.000041
[Epoch 3] step 8400 loss 0.0546 lr 0.000041
[Epoch 3] step 8500 loss 0.0184 lr 0.000041
[Epoch 3] step 8600 loss 0.0270 lr 0.000041
[Epoch 3] step 8700 loss 0.0341 lr 0.000041
[Epoch 3] step 8800 loss 0.0739 lr 0.000041
[Epoch 3] step 8900 loss 0.0659 lr 0.000041
[Validation] global_step 39000 loss 0.2387 accuracy 0.4844
Validation metrics did not improve. Patience: 1/10
[Epoch 3] step 9000 loss 0.0057 lr 0.000041
[Epoch 3] step 9100 loss 0.0443 lr 0.000041
[Epoch 3] step 9200 loss 0.0328 lr 0.000041
[Epoch 3] step 9300 loss 0.0301 lr 0.000041
[Epoch 3] step 9400 loss 0.0358 lr 0.000041
[Epoch 3] step 9500 loss 0.0858 lr 0.000041
[Epoch 3] step 9600 loss 0.0422 lr 0.000041
[Epoch 3] step 9700 loss 0.0435 lr 0.000041
[Epoch 3] step 9800 loss 0.0254 lr 0.000041
[Epoch 3] step 9900 loss 0.0728 lr 0.000041
[Epoch 3] step 10000 loss 0.1031 lr 0.000041
[Epoch 3] step 10100 loss 0.0406 lr 0.000041
[Epoch 3] step 10200 loss 0.0992 lr 0.000041
[Epoch 3] step 10300 loss 0.0296 lr 0.000041
[Epoch 3] step 10400 loss 0.0158 lr 0.000041
[Epoch 3] step 10500 loss 0.0357 lr 0.000041
[Epoch 3] step 10600 loss 0.0258 lr 0.000041
[Epoch 3] step 10700 loss 0.0376 lr 0.000040
[Epoch 3] step 10800 loss 0.0187 lr 0.000040
[Epoch 3] step 10900 loss 0.0655 lr 0.000040
[Epoch 3] step 11000 loss 0.0284 lr 0.000040
[Epoch 3] step 11100 loss 0.0550 lr 0.000040
[Epoch 3] step 11200 loss 0.0133 lr 0.000040
[Epoch 3] step 11300 loss 0.0302 lr 0.000040
[Epoch 3] step 11400 loss 0.0489 lr 0.000040
[Epoch 3] step 11500 loss 0.0345 lr 0.000040
[Epoch 3] step 11600 loss 0.0507 lr 0.000040
[Epoch 3] step 11700 loss 0.0393 lr 0.000040
[Epoch 3] step 11800 loss 0.0596 lr 0.000040
[Epoch 3] step 11900 loss 0.0465 lr 0.000040
[Validation] global_step 42000 loss 0.2304 accuracy 0.4766
Validation metrics did not improve. Patience: 2/10
[Epoch 3] step 12000 loss 0.0571 lr 0.000040
[Epoch 3] step 12100 loss 0.1108 lr 0.000040
[Epoch 3] step 12200 loss 0.0611 lr 0.000040
[Epoch 3] step 12300 loss 0.0181 lr 0.000040
[Epoch 3] step 12400 loss 0.0401 lr 0.000040
[Epoch 3] step 12500 loss 0.1461 lr 0.000040
[Epoch 3] step 12600 loss 0.0403 lr 0.000040
[Epoch 3] step 12700 loss 0.0648 lr 0.000040
[Epoch 3] step 12800 loss 0.0876 lr 0.000040
[Epoch 3] step 12900 loss 0.0941 lr 0.000040
[Epoch 3] step 13000 loss 0.0320 lr 0.000040
[Epoch 3] step 13100 loss 0.0609 lr 0.000040
[Epoch 3] step 13200 loss 0.0195 lr 0.000040
[Epoch 3] step 13300 loss 0.0778 lr 0.000040
[Epoch 3] step 13400 loss 0.0535 lr 0.000039
[Epoch 3] step 13500 loss 0.0775 lr 0.000039
[Epoch 3] step 13600 loss 0.0244 lr 0.000039
[Epoch 3] step 13700 loss 0.0092 lr 0.000039
[Epoch 3] step 13800 loss 0.0531 lr 0.000039
[Epoch 3] step 13900 loss 0.0321 lr 0.000039
[Epoch 3] step 14000 loss 0.0997 lr 0.000039
[Epoch 3] step 14100 loss 0.0700 lr 0.000039
[Epoch 3] step 14200 loss 0.0901 lr 0.000039
[Epoch 3] step 14300 loss 0.0208 lr 0.000039
[Epoch 3] step 14400 loss 0.0465 lr 0.000039
[Epoch 3] step 14500 loss 0.0747 lr 0.000039
[Epoch 3] step 14600 loss 0.0988 lr 0.000039
[Epoch 3] step 14700 loss 0.0324 lr 0.000039
[Epoch 3] step 14800 loss 0.0922 lr 0.000039
[Epoch 3] step 14900 loss 0.0676 lr 0.000039
[Validation] global_step 45000 loss 0.2158 accuracy 0.5117
Validation accuracy improved from 0.4961 to 0.5117
Epoch 3 avg loss 0.0689
[Epoch 4] step 0 loss 0.0412 lr 0.000039
[Epoch 4] step 100 loss 0.0833 lr 0.000039
[Epoch 4] step 200 loss 0.0714 lr 0.000039
[Epoch 4] step 300 loss 0.1115 lr 0.000039
